#,title,videoUrl,videoId,publishedAt,position
67,1.67: TO ENJOY + gerund (-ing),https://www.youtube.com/watch?v=8_5U6iTmGxE&list=PLAz9gX__ElWpQ0wYCzec4AenQ91t3n7jT&index=67,8_5U6iTmGxE,2023-04-11T18:21:54Z,66
68,1.68: Present Continuous (TO HOLD) & 'Why' questions,https://www.youtube.com/watch?v=crTd_Ky-gV4&list=PLAz9gX__ElWpQ0wYCzec4AenQ91t3n7jT&index=68,crTd_Ky-gV4,2023-04-11T18:22:13Z,67
69,1.69: Dictation of Large NUMBERS (Millions),https://www.youtube.com/watch?v=breUD9i5GaM&list=PLAz9gX__ElWpQ0wYCzec4AenQ91t3n7jT&index=69,breUD9i5GaM,2023-04-11T18:22:35Z,68
70,1.70: I'M GIVING IT TO HIM & Mood adjectives,https://www.youtube.com/watch?v=diA5K9Igayg&list=PLAz9gX__ElWpQ0wYCzec4AenQ91t3n7jT&index=70,diA5K9Igayg,2023-04-11T18:23:06Z,69
71,1.71: TO SHOW,https://www.youtube.com/watch?v=ZgvC3AM203Y&list=PLAz9gX__ElWpQ0wYCzec4AenQ91t3n7jT&index=71,ZgvC3AM203Y,2023-04-11T18:23:35Z,70
72,1.72: Present continuous (Describiendo una escena) & Reflexive pronouns (herself),https://www.youtube.com/watch?v=CLVJ0MRsP1k&list=PLAz9gX__ElWpQ0wYCzec4AenQ91t3n7jT&index=72,CLVJ0MRsP1k,2023-04-11T18:24:12Z,71
73,"1.73: Direct & Indirect Objects (Verbos: offer, bring, take, show, give)",https://www.youtube.com/watch?v=b-sMA7fuSp0&list=PLAz9gX__ElWpQ0wYCzec4AenQ91t3n7jT&index=73,b-sMA7fuSp0,2023-04-11T18:24:42Z,72
74,1.74: TO ASK FOR & Present continuous review,https://www.youtube.com/watch?v=-irYoFV8KR4&list=PLAz9gX__ElWpQ0wYCzec4AenQ91t3n7jT&index=74,-irYoFV8KR4,2023-04-11T18:25:18Z,73
75,1.75: BOTH OF US vs. ALL OF US,https://www.youtube.com/watch?v=h0EbFbX4cJg&list=PLAz9gX__ElWpQ0wYCzec4AenQ91t3n7jT&index=75,h0EbFbX4cJg,2023-04-11T18:25:53Z,74
76,1.76: NEITHER OF US vs. NONE OF US & WHAT DO YOU DO? (works as a),https://www.youtube.com/watch?v=1ISeHT2-9Ro&list=PLAz9gX__ElWpQ0wYCzec4AenQ91t3n7jT&index=76,1ISeHT2-9Ro,2023-04-11T18:26:29Z,75
77,1.77: Modal verb CAN for ability (speak languages),https://www.youtube.com/watch?v=CS6Yy8yq2sM&list=PLAz9gX__ElWpQ0wYCzec4AenQ91t3n7jT&index=77,CS6Yy8yq2sM,2023-04-11T18:27:23Z,76
