#,title,videoUrl,videoId,publishedAt,position
85,AI 2 085,https://www.youtube.com/watch?v=K4gtRPNsvB8&list=PLpaAxb2gFfI95Fffn6qMMT9AD4SB8E42j&index=85,K4gtRPNsvB8,2020-03-12T02:55:13Z,84
86,AI 2 086,https://www.youtube.com/watch?v=J85P2N-4Mvc&list=PLpaAxb2gFfI95Fffn6qMMT9AD4SB8E42j&index=86,J85P2N-4Mvc,2020-03-12T02:55:08Z,85
87,AI 2 087,https://www.youtube.com/watch?v=rERHFvskanU&list=PLpaAxb2gFfI95Fffn6qMMT9AD4SB8E42j&index=87,rERHFvskanU,2020-03-12T02:55:02Z,86
88,AI 2 088,https://www.youtube.com/watch?v=oooNwOelB0s&list=PLpaAxb2gFfI95Fffn6qMMT9AD4SB8E42j&index=88,oooNwOelB0s,2020-03-12T02:54:56Z,87
89,AI 2 089,https://www.youtube.com/watch?v=DAI4Dl4Y_5o&list=PLpaAxb2gFfI95Fffn6qMMT9AD4SB8E42j&index=89,DAI4Dl4Y_5o,2020-03-12T02:54:51Z,88
90,AI 2 090,https://www.youtube.com/watch?v=BignUqb8omY&list=PLpaAxb2gFfI95Fffn6qMMT9AD4SB8E42j&index=90,BignUqb8omY,2020-03-12T02:54:44Z,89
91,AI 2 091,https://www.youtube.com/watch?v=xjuOypNiYJM&list=PLpaAxb2gFfI95Fffn6qMMT9AD4SB8E42j&index=91,xjuOypNiYJM,2020-03-12T02:54:36Z,90
92,AI 2 092,https://www.youtube.com/watch?v=oXkZxGdFseE&list=PLpaAxb2gFfI95Fffn6qMMT9AD4SB8E42j&index=92,oXkZxGdFseE,2020-03-12T02:54:30Z,91
93,AI 2 093,https://www.youtube.com/watch?v=OU8TqXa-N74&list=PLpaAxb2gFfI95Fffn6qMMT9AD4SB8E42j&index=93,OU8TqXa-N74,2020-03-12T02:54:25Z,92
94,AI 2 094,https://www.youtube.com/watch?v=l_LPIqP9qag&list=PLpaAxb2gFfI95Fffn6qMMT9AD4SB8E42j&index=94,l_LPIqP9qag,2020-03-12T02:54:19Z,93
95,AI 2 095,https://www.youtube.com/watch?v=qVmlf5mpV4o&list=PLpaAxb2gFfI95Fffn6qMMT9AD4SB8E42j&index=95,qVmlf5mpV4o,2020-03-12T02:54:14Z,94
96,AI 2 096,https://www.youtube.com/watch?v=2G6Kzy3SLGU&list=PLpaAxb2gFfI95Fffn6qMMT9AD4SB8E42j&index=96,2G6Kzy3SLGU,2020-03-12T02:54:09Z,95
97,AI 2 097,https://www.youtube.com/watch?v=2td7WNnsNhc&list=PLpaAxb2gFfI95Fffn6qMMT9AD4SB8E42j&index=97,2td7WNnsNhc,2020-03-12T02:53:38Z,96
98,AI 2 098,https://www.youtube.com/watch?v=9-aA8ZxSOi8&list=PLpaAxb2gFfI95Fffn6qMMT9AD4SB8E42j&index=98,9-aA8ZxSOi8,2020-03-12T02:53:30Z,97
99,AI 2 099,https://www.youtube.com/watch?v=uwwP6ANl-H0&list=PLpaAxb2gFfI95Fffn6qMMT9AD4SB8E42j&index=99,uwwP6ANl-H0,2020-03-12T02:53:25Z,98
100,AI 2 100,https://www.youtube.com/watch?v=0BPkoDGJbMQ&list=PLpaAxb2gFfI95Fffn6qMMT9AD4SB8E42j&index=100,0BPkoDGJbMQ,2020-03-12T02:53:19Z,99
101,AI 2 101,https://www.youtube.com/watch?v=E_KSOC9ZqA0&list=PLpaAxb2gFfI95Fffn6qMMT9AD4SB8E42j&index=101,E_KSOC9ZqA0,2020-03-12T02:53:14Z,100
102,AI 2 102,https://www.youtube.com/watch?v=SBw6TR-RY14&list=PLpaAxb2gFfI95Fffn6qMMT9AD4SB8E42j&index=102,SBw6TR-RY14,2020-03-12T02:53:09Z,101
103,AI 2 103,https://www.youtube.com/watch?v=jN5aQpfWrdo&list=PLpaAxb2gFfI95Fffn6qMMT9AD4SB8E42j&index=103,jN5aQpfWrdo,2020-03-12T02:52:59Z,102
104,AI 2 104,https://www.youtube.com/watch?v=eD68LQYGABs&list=PLpaAxb2gFfI95Fffn6qMMT9AD4SB8E42j&index=104,eD68LQYGABs,2020-03-12T02:52:53Z,103
105,AI 2 105,https://www.youtube.com/watch?v=RSRINpQSbMs&list=PLpaAxb2gFfI95Fffn6qMMT9AD4SB8E42j&index=105,RSRINpQSbMs,2020-03-12T02:52:48Z,104
106,AI 2 106,https://www.youtube.com/watch?v=kthcCmLVl3I&list=PLpaAxb2gFfI95Fffn6qMMT9AD4SB8E42j&index=106,kthcCmLVl3I,2020-03-12T02:52:43Z,105
107,AI 2 107,https://www.youtube.com/watch?v=poJTbNZ1TyI&list=PLpaAxb2gFfI95Fffn6qMMT9AD4SB8E42j&index=107,poJTbNZ1TyI,2020-03-12T02:52:38Z,106
108,AI 2 108,https://www.youtube.com/watch?v=q9Yuan7QL2E&list=PLpaAxb2gFfI95Fffn6qMMT9AD4SB8E42j&index=108,q9Yuan7QL2E,2020-03-12T02:52:13Z,107
109,AI 2 109,https://www.youtube.com/watch?v=y1OnCQgaXOs&list=PLpaAxb2gFfI95Fffn6qMMT9AD4SB8E42j&index=109,y1OnCQgaXOs,2020-03-12T02:52:07Z,108
110,AI 2 110,https://www.youtube.com/watch?v=tJsOAjX7E6k&list=PLpaAxb2gFfI95Fffn6qMMT9AD4SB8E42j&index=110,tJsOAjX7E6k,2020-03-12T02:52:02Z,109
111,AI 2 111,https://www.youtube.com/watch?v=zdtVJYaomaI&list=PLpaAxb2gFfI95Fffn6qMMT9AD4SB8E42j&index=111,zdtVJYaomaI,2020-03-12T02:51:53Z,110
112,AI 2 112,https://www.youtube.com/watch?v=UC-Mvsz4O2k&list=PLpaAxb2gFfI95Fffn6qMMT9AD4SB8E42j&index=112,UC-Mvsz4O2k,2020-03-12T02:51:47Z,111
113,AI 2 113,https://www.youtube.com/watch?v=3N0QnCK-FEM&list=PLpaAxb2gFfI95Fffn6qMMT9AD4SB8E42j&index=113,3N0QnCK-FEM,2020-03-12T02:51:40Z,112
114,AI 2 114,https://www.youtube.com/watch?v=qD3vnw0652o&list=PLpaAxb2gFfI95Fffn6qMMT9AD4SB8E42j&index=114,qD3vnw0652o,2020-03-12T02:51:35Z,113
