#,title,videoUrl,videoId,publishedAt,position
68,AI 2 068 ia 480p 25fps H264 128kbit AAC,https://www.youtube.com/watch?v=WczyzLYsQvQ&list=PLAz9gX__ElWorwvQHOLm-bvFigMyDvuX2&index=68,WczyzLYsQvQ,2023-08-06T20:19:37Z,67
69,AI 2 069 ia 480p 25fps H264 128kbit AAC,https://www.youtube.com/watch?v=V-Dv4iQKSJU&list=PLAz9gX__ElWorwvQHOLm-bvFigMyDvuX2&index=69,V-Dv4iQKSJU,2023-08-06T20:19:57Z,68
70,AI 2 070 ia 480p 25fps H264 128kbit AAC,https://www.youtube.com/watch?v=hxBHLk1bWEg&list=PLAz9gX__ElWorwvQHOLm-bvFigMyDvuX2&index=70,hxBHLk1bWEg,2023-08-06T20:20:15Z,69
71,AI 2 071 ia 480p 25fps H264 128kbit AAC,https://www.youtube.com/watch?v=rcjLX356yII&list=PLAz9gX__ElWorwvQHOLm-bvFigMyDvuX2&index=71,rcjLX356yII,2023-08-06T20:20:34Z,70
72,AI 2 072 ia 480p 25fps H264 128kbit AAC,https://www.youtube.com/watch?v=pQWfwcbBmbM&list=PLAz9gX__ElWorwvQHOLm-bvFigMyDvuX2&index=72,pQWfwcbBmbM,2023-08-06T20:20:55Z,71
73,AI 2 073 ia 480p 25fps H264 128kbit AAC,https://www.youtube.com/watch?v=XkqwoS2yWvs&list=PLAz9gX__ElWorwvQHOLm-bvFigMyDvuX2&index=73,XkqwoS2yWvs,2023-08-06T20:21:11Z,72
74,AI 2 074 ia 480p 25fps H264 128kbit AAC,https://www.youtube.com/watch?v=TWMxptiGLmo&list=PLAz9gX__ElWorwvQHOLm-bvFigMyDvuX2&index=74,TWMxptiGLmo,2023-08-06T20:22:34Z,73
75,AI 2 075 ia 480p 25fps H264 128kbit AAC,https://www.youtube.com/watch?v=kYdCvM4cxOQ&list=PLAz9gX__ElWorwvQHOLm-bvFigMyDvuX2&index=75,kYdCvM4cxOQ,2023-08-06T20:23:12Z,74
76,AI 2 076 ia 480p 25fps H264 128kbit AAC,https://www.youtube.com/watch?v=HaUpMXslVtI&list=PLAz9gX__ElWorwvQHOLm-bvFigMyDvuX2&index=76,HaUpMXslVtI,2023-08-06T20:24:14Z,75
77,AI 2 077 ia 480p 25fps H264 128kbit AAC,https://www.youtube.com/watch?v=lPHYW2qj57k&list=PLAz9gX__ElWorwvQHOLm-bvFigMyDvuX2&index=77,lPHYW2qj57k,2023-08-06T20:24:56Z,76
