#,title,videoUrl,videoId,publishedAt,position
93,AI 3 093,https://www.youtube.com/watch?v=axp9dgAo6sY&list=PLpaAxb2gFfI_WD5pjXB0b70O0J9EyOLHI&index=93,axp9dgAo6sY,2020-03-14T22:40:58Z,92
94,AI 3 094,https://www.youtube.com/watch?v=tqd3ZgnpcQY&list=PLpaAxb2gFfI_WD5pjXB0b70O0J9EyOLHI&index=94,tqd3ZgnpcQY,2020-03-14T22:41:03Z,93
95,AI 3 095,https://www.youtube.com/watch?v=a8aS__vFZQY&list=PLpaAxb2gFfI_WD5pjXB0b70O0J9EyOLHI&index=95,a8aS__vFZQY,2020-03-14T22:41:08Z,94
96,AI 3 096,https://www.youtube.com/watch?v=xtvajr4beSQ&list=PLpaAxb2gFfI_WD5pjXB0b70O0J9EyOLHI&index=96,xtvajr4beSQ,2020-03-14T22:41:28Z,95
97,AI 3 097,https://www.youtube.com/watch?v=dZ-AzZlAnSc&list=PLpaAxb2gFfI_WD5pjXB0b70O0J9EyOLHI&index=97,dZ-AzZlAnSc,2020-03-14T22:41:34Z,96
98,AI 3 098,https://www.youtube.com/watch?v=W8F1zOPtwQM&list=PLpaAxb2gFfI_WD5pjXB0b70O0J9EyOLHI&index=98,W8F1zOPtwQM,2020-03-14T22:41:38Z,97
99,AI 3 099,https://www.youtube.com/watch?v=Un8A375TjqU&list=PLpaAxb2gFfI_WD5pjXB0b70O0J9EyOLHI&index=99,Un8A375TjqU,2020-03-14T22:41:44Z,98
100,AI 3 100,https://www.youtube.com/watch?v=coLw2kpLKpE&list=PLpaAxb2gFfI_WD5pjXB0b70O0J9EyOLHI&index=100,coLw2kpLKpE,2020-03-14T22:41:50Z,99
101,AI 3 101,https://www.youtube.com/watch?v=sfcmcPblocQ&list=PLpaAxb2gFfI_WD5pjXB0b70O0J9EyOLHI&index=101,sfcmcPblocQ,2020-03-14T22:41:55Z,100
102,AI 3 102,https://www.youtube.com/watch?v=4oqlPS8zScs&list=PLpaAxb2gFfI_WD5pjXB0b70O0J9EyOLHI&index=102,4oqlPS8zScs,2020-03-14T22:42:00Z,101
103,AI 3 103,https://www.youtube.com/watch?v=rgCbNQA66OM&list=PLpaAxb2gFfI_WD5pjXB0b70O0J9EyOLHI&index=103,rgCbNQA66OM,2020-03-14T22:42:05Z,102
104,AI 3 104,https://www.youtube.com/watch?v=HlMWBpz2A9Q&list=PLpaAxb2gFfI_WD5pjXB0b70O0J9EyOLHI&index=104,HlMWBpz2A9Q,2020-03-14T22:42:14Z,103
105,AI 3 105,https://www.youtube.com/watch?v=wwMo3aNuzvw&list=PLpaAxb2gFfI_WD5pjXB0b70O0J9EyOLHI&index=105,wwMo3aNuzvw,2020-03-14T22:42:21Z,104
106,AI 3 106,https://www.youtube.com/watch?v=EUeh83_xW3k&list=PLpaAxb2gFfI_WD5pjXB0b70O0J9EyOLHI&index=106,EUeh83_xW3k,2020-03-14T22:42:25Z,105
107,AI 3 107,https://www.youtube.com/watch?v=L6de8CglYEg&list=PLpaAxb2gFfI_WD5pjXB0b70O0J9EyOLHI&index=107,L6de8CglYEg,2020-03-14T22:42:32Z,106
108,AI 3 108,https://www.youtube.com/watch?v=mJQTctrgPNo&list=PLpaAxb2gFfI_WD5pjXB0b70O0J9EyOLHI&index=108,mJQTctrgPNo,2020-03-14T22:42:37Z,107
109,AI 3 109,https://www.youtube.com/watch?v=2uyazO2OOR8&list=PLpaAxb2gFfI_WD5pjXB0b70O0J9EyOLHI&index=109,2uyazO2OOR8,2020-03-14T22:42:44Z,108
110,AI 3 110,https://www.youtube.com/watch?v=aQAVItE1ajg&list=PLpaAxb2gFfI_WD5pjXB0b70O0J9EyOLHI&index=110,aQAVItE1ajg,2020-03-14T22:42:50Z,109
111,AI 3 111,https://www.youtube.com/watch?v=Q_7k2ZGv4W4&list=PLpaAxb2gFfI_WD5pjXB0b70O0J9EyOLHI&index=111,Q_7k2ZGv4W4,2020-03-14T22:42:55Z,110
112,AI 3 112,https://www.youtube.com/watch?v=1SOOg5mo9zc&list=PLpaAxb2gFfI_WD5pjXB0b70O0J9EyOLHI&index=112,1SOOg5mo9zc,2020-03-14T22:43:00Z,111
113,AI 3 113,https://www.youtube.com/watch?v=R5yQNTOmekw&list=PLpaAxb2gFfI_WD5pjXB0b70O0J9EyOLHI&index=113,R5yQNTOmekw,2020-03-14T22:43:06Z,112
114,AI 3 114,https://www.youtube.com/watch?v=k6Oj9p6epx8&list=PLpaAxb2gFfI_WD5pjXB0b70O0J9EyOLHI&index=114,k6Oj9p6epx8,2020-03-14T22:43:18Z,113
115,AI 3 115,https://www.youtube.com/watch?v=F_MDPvMenTo&list=PLpaAxb2gFfI_WD5pjXB0b70O0J9EyOLHI&index=115,F_MDPvMenTo,2020-03-14T22:43:24Z,114
116,AI 3 116,https://www.youtube.com/watch?v=uSSCzytwmOA&list=PLpaAxb2gFfI_WD5pjXB0b70O0J9EyOLHI&index=116,uSSCzytwmOA,2020-03-14T22:43:30Z,115
117,AI 3 117,https://www.youtube.com/watch?v=KFw-trVkY8A&list=PLpaAxb2gFfI_WD5pjXB0b70O0J9EyOLHI&index=117,KFw-trVkY8A,2020-03-14T22:43:36Z,116
118,AI 3 118,https://www.youtube.com/watch?v=lu2TXaPeeAs&list=PLpaAxb2gFfI_WD5pjXB0b70O0J9EyOLHI&index=118,lu2TXaPeeAs,2020-03-14T22:43:42Z,117
119,AI 3 119,https://www.youtube.com/watch?v=4z6Po1bfSeY&list=PLpaAxb2gFfI_WD5pjXB0b70O0J9EyOLHI&index=119,4z6Po1bfSeY,2020-03-14T22:43:47Z,118
120,AI 3 120,https://www.youtube.com/watch?v=WHIvNrQHWn4&list=PLpaAxb2gFfI_WD5pjXB0b70O0J9EyOLHI&index=120,WHIvNrQHWn4,2020-03-14T22:43:53Z,119
121,AI 3 121,https://www.youtube.com/watch?v=4CqrMPhzKz8&list=PLpaAxb2gFfI_WD5pjXB0b70O0J9EyOLHI&index=121,4CqrMPhzKz8,2020-03-14T22:44:00Z,120
